/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_13_687.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_13_687.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_13_687.jpg,-0.1,0.6933725,0,1.110667
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_13_783.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_13_783.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_13_783.jpg,-0.35,1,0,2.177592
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_13_854.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_13_854.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_13_854.jpg,0,1,0,3.348681
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_13_961.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_13_961.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_13_961.jpg,0,1,0,4.523015
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_035.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_035.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_035.jpg,0,1,0,5.452376
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_132.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_132.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_132.jpg,-0.2,1,0,6.596027
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_228.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_228.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_228.jpg,-0.4,0.7111483,0,7.321714
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_325.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_325.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_325.jpg,0,0.4199591,0,7.896687
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_399.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_399.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_399.jpg,0,0.1973736,0,8.105702
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_486.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_486.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_486.jpg,0,0,0,8.089978
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_554.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_554.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_554.jpg,0,0,0,8.02496
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_660.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_660.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_660.jpg,-0.25,0,0,7.928782
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_746.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_746.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_746.jpg,0,0,0,7.860934
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_819.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_819.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_819.jpg,0,0,0,7.797448
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_899.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_899.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_899.jpg,-0.1,0,0,7.732922
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_14_995.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_14_995.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_14_995.jpg,-0.35,0,0,7.626888
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_061.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_061.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_061.jpg,-0.5000001,0,0,7.548868
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_153.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_153.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_153.jpg,0,0,0,7.390328
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_220.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_220.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_220.jpg,0,0,0,7.333726
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_287.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_287.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_287.jpg,-0.05,0,0,7.28829
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_356.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_356.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_356.jpg,-0.25,0,0,7.218311
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_459.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_459.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_459.jpg,-0.5000001,0,0,7.102464
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_528.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_528.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_528.jpg,0,0,0,7.018771
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_623.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_623.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_623.jpg,0,0,0,6.961029
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_690.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_690.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_690.jpg,0,0,0,6.905
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_794.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_794.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_794.jpg,-0.1,0,0,6.833838
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_863.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_863.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_863.jpg,-0.25,0,0,6.780701
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_15_956.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_15_956.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_15_956.jpg,-0.5000001,0,0,6.67094
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_061.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_061.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_061.jpg,0,0,0,6.577655
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_155.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_155.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_155.jpg,0,0,0,6.511012
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_225.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_225.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_225.jpg,-0.15,0,0,6.467433
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_326.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_326.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_326.jpg,-0.4,0,0,6.373291
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_394.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_394.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_394.jpg,-0.6000001,0,0,6.28216
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_489.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_489.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_489.jpg,0,0,0,6.158713
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_593.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_593.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_593.jpg,-0.1,0,0,6.093858
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_688.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_688.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_688.jpg,-0.35,0,0,6.011475
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_755.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_755.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_755.jpg,-0.5000001,0,0,5.951117
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_861.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_861.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_861.jpg,-0.7500002,0,0,5.834565
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_16_957.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_16_957.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_16_957.jpg,0,0,0,5.665605
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_059.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_059.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_059.jpg,-0.15,0,0,5.600761
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_154.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_154.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_154.jpg,-0.4,0,0,5.521727
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_221.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_221.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_221.jpg,-0.5500001,0,0,5.463966
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_292.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_292.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_292.jpg,0,0,0,5.390286
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_393.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_393.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_393.jpg,0,0,0,5.33536
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_460.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_460.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_460.jpg,0,0,0,5.303165
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_547.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_547.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_547.jpg,-0.1,0,0,5.258933
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_623.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_623.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_623.jpg,-0.3,0,0,5.202393
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_726.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_726.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_726.jpg,0,0,0,5.116006
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_793.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_793.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_793.jpg,0,0,0,5.072223
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_859.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_859.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_859.jpg,-0.1,0,0,5.040346
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_17_955.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_17_955.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_17_955.jpg,-0.35,0,0,4.97123
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_18_060.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_18_060.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_18_060.jpg,-0.6000001,0,0,4.884758
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_18_127.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_18_127.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_18_127.jpg,-0.7500002,0,0,4.824781
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_18_221.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_18_221.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_18_221.jpg,0,0,0,4.718694
/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/center_2020_07_28_07_21_18_289.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/left_2020_07_28_07_21_18_289.jpg,/home/stephany/Self-driving car program/Computer_vision/Project_4/new_data/IMG/right_2020_07_28_07_21_18_289.jpg,-0.1,0,0,4.679353
